cik,company,event_date,event_year,sic,sic_division,resolved,ticker,provenance,reason_code,exclusion_family,n_bankruptcy_events,is_chapter_22,subsequent_event_dates,xbrl_instances_seen,has_xbrl_fundamentals,public_float_usd,listing_start,listing_end,notes,size_decile
0000920321,"CENVEO, INC  (CIK 0000920321)",2018-02-02,2018,2670,Manufacturing,True,CVO,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,46800000.0,1995-09-22,2018-02-12,CVOQ rejected: not in listing table,6
0001096132,"PETRONE WORLDWIDE, INC.  (CIK 0001096132)",2018-07-31,2018,8742,Services,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,,,,PFWI and PFWIQ traded concurrently for 1409 days,
0001126294,"GenOn Energy, Inc.  (CIK 0001126294)",2018-01-30,2018,4911,Transport & Utilities,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,,,,RRI rejected: not in listing table | RRIQ rejected: not in listing table,
0001294250,"Rand Logistics, Inc.  (CIK 0001294250)",2018-01-30,2018,4400,Transport & Utilities,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,11038088.0,,,RLOG and RLOGQ traded concurrently for 4685 days,3
0001311230,"TerraVia Holdings, Inc.  (CIK 0001311230)",2018-01-18,2018,2860,Manufacturing,True,TVIAQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,204100000.0,2017-08-11,2018-01-30,"TVIA rejected: listing ended 2017-08-10, before event 2018-01-18",8
0001342643,"WORTHINGTON ENERGY, INC.  (CIK 0001342643)",2018-03-19,2018,1311,Mining,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,7593834.0,,,WGAS and WGASQ traded concurrently for 1490 days,2
0001357371,Breitburn Energy Partners LP  (CIK 0001357371),2018-03-28,2018,1311,Mining,True,BBEPQ,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,17000000.0,2016-01-04,2018-04-06,BBEP rejected: not in listing table,4
0001376912,Rockies Region 2006 Limited Partnership  (CIK 0001376912),2018-11-05,2018,1311,Mining,False,,,NO_COMMON_EQUITY,model_inapplicability,1,False,,0,True,,,,"XBRL present but no common shares outstanding reported: limited partnership, trust, or special-purpose entity -- not a Merton object",
0001397516,REX ENERGY CORP  (CIK 0001397516),2018-05-18,2018,1311,Mining,True,REXX,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,46993210.0,2007-07-25,2018-05-21,"REXXQ rejected: listing starts 2018-05-21, after event 2018-05-18",6
0001402281,Erin Energy Corp.  (CIK 0001402281),2018-04-26,2018,1381,Mining,True,ERN,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,132949914.0,2007-06-28,2018-04-26,ERNQ rejected: not in listing table,7
0001407703,FirstEnergy Solutions Corp.  (CIK 0001407703),2018-04-02,2018,4911,Transport & Utilities,False,,,NO_TRADING_SYMBOL_TAG,data_unavailability,1,False,,16,True,,,,no candidate symbols found,
0001429896,"ACTIVECARE, INC.  (CIK 0001429896)",2018-07-17,2018,3669,Manufacturing,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,6257680.0,,,ACAR and ACARQ traded concurrently for 3017 days,2
0001450390,BAKKEN RESOURCES INC  (CIK 0001450390),2018-12-10,2018,1311,Mining,True,BKKN,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,10775716.0,2011-12-20,2019-10-14,BKKNQ rejected: not in listing table,3
0001464865,"Lone Star Gold, Inc.  (ASII)  (CIK 0001464865)",2018-02-08,2018,1000,Mining,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,4,True,687000.0,,,LSTG rejected: not in listing table | LSTGQ rejected: not in listing table,1
0001534287,BioAmber Inc.  (CIK 0001534287),2018-05-08,2018,2860,Manufacturing,True,BIOAQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,94200000.0,2013-06-10,2019-11-21,"BIOA rejected: listing starts 2024-09-26, after event 2018-05-08",7
0001561551,"Enumeral Biomedical Holdings, Inc.  (CIK 0001561551)",2018-01-29,2018,2834,Manufacturing,True,ENUM,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,9389712.0,2016-01-04,2018-01-30,"ENUMQ rejected: listing starts 2018-01-31, after event 2018-01-29",2
0001582919,Flitways Technology Inc.  (CIK 0001582919),2018-10-15,2018,7389,Services,True,FTWS,xbrl,RESOLVED_XBRL,resolved,1,False,,8,True,20500000.0,2016-05-13,2026-08-18,FTWSQ rejected: not in listing table,4
0001586988,CSA HOLDINGS INC.  (CIK 0001586988),2018-04-30,2018,3730,Manufacturing,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,4400000000.0,,,CSAX and CSAXQ traded concurrently for 1322 days | AHDT rejected: not in listing table | AHDTQ rejected: not in listing table,10
0000002034,ACETO CORP  (CIK 0000002034),2019-09-20,2019,5122,Wholesale Trade,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,267428195.0,,,ACET and ACETQ traded concurrently for 568 days,8
0000073887,Bristow Group Inc  (CIK 0000073887),2019-05-13,2019,4522,Transport & Utilities,True,BRSWQ,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,429521408.0,1990-03-26,2019-10-31,BRS rejected: not in listing table | BRSQ rejected: not in listing table | BRSW rejected: not in listing table,9
0000724571,FREDS INC  (CIK 0000724571),2019-09-09,2019,5331,Retail Trade,True,FREDQ,xbrl,RESOLVED_XBRL,resolved,1,False,,14,True,56477163.0,1992-03-19,2020-06-19,FRED rejected: not in listing table,6
0000872248,PETROQUEST ENERGY INC  (CIK 0000872248),2019-01-31,2019,1311,Mining,True,P,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,5424000.0,2015-10-07,2026-08-18,"QWST rejected: not in listing table | QWSTQ rejected: not in listing table | PQ rejected: listing ended 2018-05-04, before event 2019-01-31",2
0001004980,"PG&E Corp  (PCG, PCG-PA, PCG-PB, PCG-PC, PCG-PD, PCG-PE, PCG-PG, PCG-PH, PCG-PI)  (CIK 0001004980)",2019-01-14,2019,4931,Transport & Utilities,True,PCG,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,37246000000.0,1972-06-01,2026-08-18,PCGQ rejected: not in listing table | PCG-PE rejected: not in listing table | PCG-PEQ rejected: not in listing table,10
0001013238,ARADIGM CORP  (CIK 0001013238),2019-02-19,2019,3845,Manufacturing,True,ARDMQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,7658222.0,1996-06-20,2020-06-30,ARDM rejected: not in listing table,2
0001045425,RAIT Financial Trust  (CIK 0001045425),2019-09-03,2019,6798,"Finance, Insurance, Real Estate",True,RASFQ,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,9081081.0,2018-04-10,2020-03-27,"RAS rejected: listing ended 2018-05-11, before event 2019-09-03 | RASQ rejected: not in listing table | RASF rejected: not in listing table",2
0001109196,"MABVAX THERAPEUTICS HOLDINGS, INC.  (CIK 0001109196)",2019-03-25,2019,2834,Manufacturing,True,MBVXQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,12360790.0,2001-01-02,2020-03-19,MBVX rejected: not in listing table,3
0001265107,MONITRONICS INTERNATIONAL INC  (CIK 0001265107),2019-07-01,2019,7380,Services,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,22600000.0,,,"SCTY rejected: listing ended 2016-11-29, before event 2019-07-01 | SCTYQ rejected: listing starts 2019-09-04, after event 2019-07-01",4
0001282648,HALCON RESOURCES CORP  (BATL)  (CIK 0001282648),2019-08-07,2019,1311,Mining,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,5000000.0,,,"BATL rejected: listing starts 2019-12-24, after event 2019-08-07 | BATLQ rejected: not in listing table | HK rejected: not in listing table",2
0001347613,"SYNERGY PHARMACEUTICALS, INC.  (CIK 0001347613)",2019-03-14,2019,2834,Manufacturing,True,SGYPQ,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,893167759.0,2008-11-19,2019-05-01,SGYP rejected: not in listing table,10
0001400891,"iHeartMedia, Inc.  (IHRT, IHETW, IHRTB)  (CIK 0001400891)",2019-01-28,2019,4832,Transport & Utilities,True,IHRTQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,145900000.0,2008-07-31,2019-05-24,"IHRT rejected: listing starts 2019-05-07, after event 2019-01-28 | IHRTB rejected: listing starts 2020-12-22, after event 2019-01-28 | IHRTBQ rejected: not in listing table",8
0001409916,Nobilis Health Corp.  (CIK 0001409916),2019-09-27,2019,8062,Services,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,147829527.0,,,"HLTH and NHC traded concurrently for 3816 days | HLTHQ rejected: listing starts 2021-09-24, after event 2019-09-27 | NHCQ rejected: not in listing table",8
0001441849,CLOUD PEAK ENERGY INC.  (CIK 0001441849),2019-05-10,2019,1221,Mining,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,259000000.0,,,CLD rejected: not in listing table | CLDQ rejected: not in listing table,8
0001494448,"EMERGENT CAPITAL, INC.  (CIK 0001494448)",2019-06-24,2019,6311,"Finance, Insurance, Real Estate",True,EMGCQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,8224053.0,2016-01-04,2021-04-07,EMGC rejected: not in listing table,2
0001526689,"Generation NEXT Franchise Brands, Inc.  (CIK 0001526689)",2019-12-18,2019,3580,Manufacturing,True,VEND,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,71443367.0,2013-08-26,2021-09-28,VENDQ rejected: not in listing table,6
0001538495,"Earth Science Tech, Inc.  (ETST, UNOV)  (CIK 0001538495)",2019-01-16,2019,2834,Manufacturing,True,ETST,xbrl,RESOLVED_XBRL,resolved,2,True,2022-06-03,10,True,13576582.0,2014-07-17,2026-08-18,ETSTQ rejected: not in listing table,3
0001552845,Natur International Corp.  (CIK 0001552845),2019-05-28,2019,8082,Services,True,NTRU,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,622238.0,2012-12-04,2026-08-18,NTRUQ rejected: not in listing table,1
0001568079,PetroShare Corp.  (CIK 0001568079),2019-09-04,2019,1311,Mining,True,PRHRQ,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,26430396.0,2017-09-22,2020-06-16,PRHR rejected: not in listing table,5
0001579010,"Life On Earth, Inc.  (CIK 0001579010)",2019-11-05,2019,2080,Manufacturing,True,LFER,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,800000.0,2014-10-22,2024-05-08,LFERQ rejected: not in listing table,1
0001603923,Weatherford International plc  (WFRD)  (CIK 0001603923),2019-07-02,2019,3533,Manufacturing,True,WFTIQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,2700000000.0,1973-05-03,2019-12-13,"WFTI rejected: not in listing table | WFTLF rejected: listing starts 2019-12-20, after event 2019-07-02 | WFTLFQ rejected: not in listing table",10
0001690769,"Alta Mesa Resources, Inc. /DE  (CIK 0001690769)",2019-09-12,2019,1311,Mining,False,,,NO_COMMON_EQUITY,model_inapplicability,1,False,,0,True,16522531.0,,,"XBRL present but no common shares outstanding reported: limited partnership, trust, or special-purpose entity -- not a Merton object",4
0000003116,AKORN INC  (CIK 0000003116),2020-05-21,2020,2834,Manufacturing,True,AKRXQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,497200000.0,2002-08-02,2020-12-17,AKRX rejected: not in listing table,9
0000022872,"Advanzeon Solutions, Inc.  (CIK 0000022872)",2020-09-11,2020,6324,"Finance, Insurance, Real Estate",True,CHCR,xbrl,RESOLVED_XBRL,resolved,1,False,,14,True,12735287.0,1999-02-19,2023-10-03,CHCRQ rejected: not in listing table,3
0000320575,PIONEER ENERGY SERVICES CORP  (CIK 0000320575),2020-03-02,2020,1381,Mining,True,PESXQ,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,19000000.0,1995-02-01,2020-05-29,PES rejected: not in listing table | PESQ rejected: not in listing table | PESX rejected: not in listing table,4
0000798949,"UNIT CORP  (UNTC, UNTCW)  (CIK 0000798949)",2020-06-01,2020,1311,Mining,True,UNT,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,328800000.0,1988-01-05,2020-12-23,"UNTCQ rejected: not in listing table | UNTC rejected: listing starts 2021-01-08, after event 2020-06-01 | UNTQ rejected: not in listing table",9
0000878726,TUESDAY MORNING CORP/DE  (TUEMQ)  (CIK 0000878726),2020-05-28,2020,5331,Retail Trade,True,TUESQ,xbrl,RESOLVED_XBRL,resolved,2,True,2023-02-16,16,True,134611002.0,1999-04-22,2021-01-04,TUES rejected: not in listing table,8
0000886835,SUPERIOR ENERGY SERVICES INC  (CIK 0000886835),2020-12-07,2020,1389,Mining,True,SPNX,xbrl,RESOLVED_XBRL,resolved,2,True,2021-01-20,16,True,,1992-07-07,2021-05-17,SPNXQ rejected: not in listing table | SPN rejected: not in listing table | SPNQ rejected: not in listing table,
0000904979,SHILOH INDUSTRIES INC  (CIK 0000904979),2020-08-31,2020,3460,Manufacturing,True,SHLO,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,121837289.0,1993-06-29,2020-10-01,"SHLOQ rejected: listing starts 2020-10-02, after event 2020-08-31",7
0000949039,"DIAMOND OFFSHORE DRILLING, INC.  (DO, DODRW)  (CIK 0000949039)",2020-04-28,2020,1381,Mining,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,2,True,2021-04-14,16,True,1447652256.0,,,"DOFSQ rejected: not in listing table | DOFS rejected: not in listing table | DO rejected: listing starts 2022-03-30, after event 2020-04-28",10
0001022646,ULTRA PETROLEUM CORP  (CIK 0001022646),2020-05-15,2020,1311,Mining,True,UPLCQ,filing_text,RESOLVED_FILING_TEXT,resolved,1,False,,16,True,28438541.0,2019-01-02,2020-09-18,UPL rejected: not in listing table | UPLQ rejected: not in listing table | UPLC rejected: not in listing table,5
0001056087,MCCLATCHY CO  (CIK 0001056087),2020-02-13,2020,2711,Manufacturing,False,,,NO_COMMON_EQUITY,model_inapplicability,1,False,,0,True,17100000.0,,,"XBRL present but no common shares outstanding reported: limited partnership, trust, or special-purpose entity -- not a Merton object",4
0001157817,"SITO MOBILE, LTD.  (CIK 0001157817)",2020-10-15,2020,7389,Services,False,,,SYMBOL_NOT_LISTED,data_unavailability,2,True,2021-01-08,16,True,65636570.0,,,SITO rejected: not in listing table | SITOQ rejected: not in listing table,6
0001255474,WHITING PETROLEUM CORP  (CIK 0001255474),2020-04-01,2020,1311,Mining,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,2126000000.0,,,"WLL rejected: listing starts 2020-09-02, after event 2020-04-01 | WLLQ rejected: not in listing table",10
0001375618,"Amazing Energy Oil & Gas, Co.  (CIK 0001375618)",2020-04-09,2020,1311,Mining,False,,,SYMBOL_NOT_LISTED,data_unavailability,2,True,2022-02-09,14,True,24962107.0,,,GCMN rejected: not in listing table | GCMNQ rejected: not in listing table,4
0001435181,Pharmagreen Biotech Inc.  (PHBI)  (CIK 0001435181),2020-08-12,2020,4581,Transport & Utilities,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,14,True,6505862.0,,,"PHBI rejected: not in listing table | PHBIQ rejected: not in listing table | AITGD rejected: listing ended 2018-07-30, before event 2020-08-12",2
0001455926,IRONCLAD ENCRYPTION Corp  (CIK 0001455926),2020-09-01,2020,7372,Services,False,,,SYMBOL_NOT_LISTED,data_unavailability,2,True,2021-03-29,16,True,12930788.0,,,IRNC rejected: not in listing table | IRNCQ rejected: not in listing table,3
0001486159,"Oasis Petroleum Inc.  (CHRD, OASPW, WLLAW, WLLBW)  (CIK 0001486159)",2020-09-30,2020,1311,Mining,True,OAS,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,5544699884.0,2010-06-17,2020-11-20,"OASPQ rejected: listing starts 2021-03-19, after event 2020-09-30 | OASP rejected: not in listing table | OASQ rejected: not in listing table",10
0001496818,"STEALTH TECHNOLOGIES, INC.  (CIK 0001496818)",2020-01-30,2020,7389,Services,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,449149.0,,,STTH rejected: not in listing table | STTHQ rejected: not in listing table,1
0001512077,Global Eagle Entertainment Inc.  (CIK 0001512077),2020-07-22,2020,4899,Transport & Utilities,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,29362290.0,,,ENT rejected: not in listing table | ENTQ rejected: not in listing table,5
0001525773,Intelsat S.A.  (CIK 0001525773),2020-05-14,2020,4899,Transport & Utilities,True,IQ,xbrl,RESOLVED_XBRL,resolved,2,True,2021-12-20,16,True,50200000.0,2018-03-29,2026-08-18,"INTEQ rejected: not in listing table | INTE rejected: listing starts 2021-12-22, after event 2020-05-14 | I rejected: listing starts 2020-05-19, after event 2020-05-14",6
0001549848,Hi-Crush Inc.  (CIK 0001549848),2020-07-13,2020,1400,Mining,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,234862084.0,,,HCR and HCRSQ traded concurrently for 361 days | HCRQ rejected: not in listing table | HCRS rejected: not in listing table,8
0001575360,"GUE Liquidation Companies, Inc.  (CIK 0001575360)",2020-01-02,2020,5960,Retail Trade,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,80900000.0,,,FTD rejected: not in listing table | FTDQ rejected: not in listing table,7
0001593470,"Tiger Reef, Inc.  (CIK 0001593470)",2020-11-04,2020,4991,Transport & Utilities,False,,,NO_TRADING_SYMBOL_TAG,data_unavailability,2,True,2021-01-21,16,True,13327030.0,,,no candidate symbols found,3
0001627606,DAVIDsTEA Inc.  (DTEAF)  (CIK 0001627606),2020-07-09,2020,5400,Retail Trade,False,,,SYMBOL_NOT_LISTED,data_unavailability,2,True,2021-03-24,16,False,13200483.0,,,DTEA rejected: not in listing table | DTEAQ rejected: not in listing table,3
0001659122,Rosehill Resources Inc.  (CIK 0001659122),2020-07-27,2020,1311,Mining,True,ROSEQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,39900000.0,2016-03-31,2020-09-08,"ROSE rejected: listing starts 2021-12-06, after event 2020-07-27",5
0001720201,iPic Entertainment Inc.  (CIK 0001720201),2020-08-03,2020,5810,Retail Trade,True,IPIC,xbrl,RESOLVED_XBRL,resolved,1,False,,14,True,12156369.0,2018-02-01,2026-08-18,"IPICQ rejected: listing starts 2026-05-28, after event 2020-08-03",3
0000314808,"Valaris plc  (VAL, VAL-WT)  (CIK 0000314808)",2021-03-05,2021,1381,Mining,False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,2500000000.0,,,VALPQ and VAL traded concurrently for 10608 days | VALP rejected: not in listing table | VAL* rejected: not in listing table,10
0000352998,"Teligent, Inc.  (CIK 0000352998)",2021-10-15,2021,2834,Manufacturing,True,TLGTQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,10600000.0,2015-10-26,2022-07-27,TLGT rejected: not in listing table,3
0000874499,GULFPORT ENERGY CORP  (GPOR)  (CIK 0000874499),2021-04-29,2021,1311,Mining,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,3100000000.0,,,"GPORQ rejected: not in listing table | GPOR rejected: listing starts 2021-05-19, after event 2021-04-29 | GAS rejected: listing ended 2016-07-01, before event 2021-04-29",10
0000895126,"CHESAPEAKE ENERGY CORP  (CHK, CHKEL, CHKEW, CHKEZ)  (CIK 0000895126)",2021-01-19,2021,1311,Mining,True,CHK,xbrl,RESOLVED_XBRL,resolved,1,False,,16,False,19600000000.0,1993-02-16,2024-10-04,CHKQ rejected: not in listing table | CHKEW rejected: not in listing table | CHKEWQ rejected: not in listing table,10
0000922358,"FERRELLGAS PARTNERS L P  (FGPR, FGPRB)  (CIK 0000922358)",2021-01-11,2021,5900,Retail Trade,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,40534833.0,,,"FGPR rejected: listing starts 2021-04-05, after event 2021-01-11 | FGPRQ rejected: not in listing table | FPGR rejected: not in listing table",5
0001036848,AEROCENTURY CORP  (MPU)  (CIK 0001036848),2021-03-30,2021,7359,Services,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,33970210.0,,,ACY rejected: not in listing table | ACYQ rejected: not in listing table | MTMT rejected: not in listing table,5
0001315255,"GTT Communications, Inc.  (CIK 0001315255)",2021-11-01,2021,4813,Transport & Utilities,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,804979505.0,,,GTT rejected: not in listing table | GTTQ rejected: not in listing table,10
0001326089,Sundance Energy Inc.  (CIK 0001326089),2021-03-10,2021,1311,Mining,False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,14,True,19711397.0,,,"SNDE rejected: not in listing table | SNDEQ rejected: listing starts 2021-03-29, after event 2021-03-10",4
0001399935,FHC Holdings Corp  (CIK 0001399935),2021-07-26,2021,5600,Retail Trade,True,FRANQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,7100000.0,2021-05-06,2021-08-04,FRAN rejected: not in listing table,2
0001459482,"Chineseinvestors.com, Inc.  (CIK 0001459482)",2021-01-22,2021,8200,Services,False,,,NO_TRADING_SYMBOL_TAG,data_unavailability,1,False,,14,True,15136493.0,,,no candidate symbols found,3
0001498301,"Mahwah Bergen Retail Group, Inc.  (CIK 0001498301)",2021-03-03,2021,5600,Retail Trade,True,ASNAQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,39000000.0,1990-03-26,2021-05-17,ASNA rejected: not in listing table,5
0001536577,Medley LLC  (CIK 0001536577),2021-03-08,2021,6282,"Finance, Insurance, Real Estate",True,MDLXQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,,2016-08-17,2021-11-16,MDLX rejected: not in listing table,
0001561880,"Legacy Education Alliance, Inc.  (LEAI)  (CIK 0001561880)",2021-01-15,2021,8200,Services,True,LEAI,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,3459508.0,2014-12-29,2026-08-18,LEAIQ rejected: not in listing table,1
0001583077,"Hospitality Investors Trust, Inc.  (CIK 0001583077)",2021-05-19,2021,6798,"Finance, Insurance, Real Estate",False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,,,,"HIT rejected: listing starts 2024-12-23, after event 2021-05-19 | HITQ rejected: not in listing table",
0001657853,"HERTZ GLOBAL HOLDINGS, INC  (HTZ, HTZWW)  (CIK 0001657853)",2021-06-16,2021,7510,Services,True,HTZGQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,799000000.0,2006-11-16,2021-06-30,HTZG rejected: not in listing table | HTZZ rejected: not in listing table | HTZZQ rejected: not in listing table,10
0001669812,"LSC Communications, Inc.  (CIK 0001669812)",2021-03-10,2021,2750,Manufacturing,True,LKSDQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,120031446.0,2016-10-03,2021-03-16,LKSD rejected: not in listing table,7
0001717556,"Vinco Ventures, Inc.  (BBIG)  (CIK 0001717556)",2021-04-21,2021,3944,Manufacturing,True,BBIG,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,217370092.0,2018-05-03,2026-08-18,BBIGQ rejected: not in listing table,8
0001735707,Garrett Motion Inc.  (GTX)  (CIK 0001735707),2021-04-27,2021,3714,Manufacturing,False,,,NO_COMMON_EQUITY,model_inapplicability,1,False,,0,False,1165000000.0,,,"XBRL present but no common shares outstanding reported: limited partnership, trust, or special-purpose entity -- not a Merton object",10
0000866609,ION GEOPHYSICAL CORP  (CIK 0000866609),2022-04-13,2022,1382,Mining,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,26800000.0,,,IO rejected: not in listing table | IOQ rejected: not in listing table,5
0000887921,REVLON INC /DE/  (CIK 0000887921),2022-06-16,2022,2844,Manufacturing,True,REVRQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,43676149.0,1996-02-29,2023-05-24,REV rejected: not in listing table | REVQ rejected: not in listing table | REVR rejected: not in listing table,5
0001045742,LIVE VENTURES Inc  (LIVE)  (CIK 0001045742),2022-03-03,2022,5900,Retail Trade,True,LIVE,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,5700000.0,2001-01-02,2026-08-18,LIVEQ rejected: not in listing table,2
0001069996,FedNat Holding Co  (CIK 0001069996),2022-12-12,2022,6331,"Finance, Insurance, Real Estate",True,FNHCQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,68298592.0,1998-11-05,2023-11-08,FNHC rejected: not in listing table,6
0001169245,PhaseBio Pharmaceuticals Inc  (PHASQ)  (CIK 0001169245),2022-10-24,2022,2834,Manufacturing,True,PHASQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,168900000.0,2018-10-18,2026-08-18,PHAS rejected: not in listing table,8
0001274032,"Simply, Inc.  (CIK 0001274032)",2022-06-16,2022,5065,Wholesale Trade,True,SIMPQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,11274449.0,2004-06-17,2026-08-18,SIMP rejected: not in listing table | AWSM rejected: not in listing table | AWSMQ rejected: not in listing table,3
0001346526,"ESP Resources, Inc.  (CIK 0001346526)",2022-06-06,2022,2800,Manufacturing,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,1656057.0,,,ESPI rejected: not in listing table | ESPIQ rejected: not in listing table,1
0001522690,"GWG Holdings, Inc.  (CIK 0001522690)",2022-04-20,2022,6311,"Finance, Insurance, Real Estate",False,,,LISTING_EXCLUDES_EVENT,data_unavailability,1,False,,16,True,24297105.0,,,"GWGH rejected: not in listing table | GWGHQ rejected: listing starts 2022-05-03, after event 2022-04-20",4
0001539894,"Atlas Financial Holdings, Inc.  (AFHIF)  (CIK 0001539894)",2022-03-01,2022,6331,"Finance, Insurance, Real Estate",False,,,AMBIGUOUS_OVERLAPPING,data_unavailability,1,False,,16,True,4900000.0,,,AFHIQ and AFHIF traded concurrently for 1984 days | AFHI rejected: not in listing table | AFHIFQ rejected: not in listing table,2
0001579823,"NewAge, Inc.  (CIK 0001579823)",2022-08-30,2022,2082,Manufacturing,True,NBEVQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,145157000.0,2016-01-04,2023-05-05,NBEV rejected: not in listing table,8
0001587221,Zosano Pharma Corp  (CIK 0001587221),2022-06-02,2022,2834,Manufacturing,True,ZSANQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,104972443.0,2015-01-27,2022-12-09,ZSAN rejected: not in listing table,7
0001587246,"Cypress Environmental Partners, L.P.  (CIK 0001587246)",2022-05-11,2022,7389,Services,True,CELPQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,10620356.0,2014-01-15,2022-06-22,CELP rejected: not in listing table,3
0001593034,Endo International plc  (CIK 0001593034),2022-08-17,2022,2834,Manufacturing,True,ENDPQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,4084766.0,2000-07-18,2024-05-01,ENDP rejected: not in listing table,1
0001648428,"Sequential Brands Group, Inc.  (CIK 0001648428)",2022-02-25,2022,2300,Manufacturing,True,SQBGQ,xbrl,RESOLVED_XBRL,resolved,1,False,,16,True,9808087.0,2003-08-14,2022-03-03,SQBG rejected: not in listing table,2
0001655075,"Armstrong Flooring, Inc.  (AFIIQ)  (CIK 0001655075)",2022-05-12,2022,3089,Manufacturing,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,94000000.0,,,AFI rejected: not in listing table | AFIQ rejected: not in listing table,7
0001659183,nDivision Inc.  (NDVNQ)  (CIK 0001659183),2022-06-17,2022,7374,Services,False,,,SYMBOL_NOT_LISTED,data_unavailability,1,False,,16,True,12675085.0,,,GTGN rejected: not in listing table | GTGNQ rejected: not in listing table,3
